product_id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
123256,488,http://www.webdenal.com/gigabyte-ga-z97x-gaming-5_687127.html,Ga-z97x-gaming 5 Ddr3 S+v+gl 1150p,126,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Anakart > Intel Destekli Anakart
123303,213,"http://www.istanbulbilisim.com.tr/hp-d4h22c-deskjet-avantajli-2645-faxli-cok-fonksiyonlu-inkjet-fiyati,73589.html",HP D4H22C DeskJet Avantajlı 2645 Faxlı Çok Fonksiyonlu Inkjet Yazıcı (A4),40,Mürekkep Püskürtmeli Yazıcı > HP
123463,640,"http://www.istanbulbilisim.com.tr/samsung-sl-c460w-cok-fonksiyonlu-renkli-lazer-yazici-a4-fiyati,118805.html",Samsung SL-C460W Çok Fonksiyonlu Renkli Lazer Yazıcı (A4),244,Lazer Yazıcı > SAMSUNG
123943,113,http://www.webdenal.com/kingston-hx316c9sr-4_721236.html,Hyperx Xmp 4 Gb 1600 Mhz Ddr3 Savage Ram Hx316c9sr/4,146,Bilgisayar Ürünleri > Bilgisayar Bileşenleri (OEM) > Bellek (RAM) > PC Ram
123992,36,http://www.hizlial.com/everest-tk-5-32-55-lcdled-duvar-aski-aparati/10016586,Everest TK-5 32''-55'' Lcd&Led Duvar Askı Aparatı,165,Ev Elektroniği & TV > Televizyon & Aksesuarları > Askı Aparatları
124194,61,http://www.hizlial.com/asus-rt-n10e-kablosuz-n150-router-4-port150-mbps/10249371,Asus RT-N10E Kablosuz N150 Router 4 Port 150 Mbps,213,Bilgisayar > Ağ Ürünleri & Modemler > Router
124286,170,http://www.vatanbilgisayar.com/pc-battlefield-4-premium-edition.html,PC BATTLEFIELD 4 PREMIUM EDITION,97,Yazılım > Oyunlar > PC > ARAL
124417,246,http://www.vatanbilgisayar.com/samsung-185-s19c150f-genis-ekran-led-monitor.html,"SAMSUNG 18.5"" S19C150F GENIS EKRAN LED MONITÖR",272,OEM Ürünleri > Monitörler > Geniş Ekran > SAMSUNG
124450,284,http://www.exa.com.tr/xigmatek/power_supply/xigmatek_cpa070bcdu42-343-24225.html,Xigmatek CPA-070BCD-U42 700W 82 Plus Bronze PSU,225,Bilg.Parçaları > Power Supply
124911,269,http://www.webdenal.com/western-digital-wdbluz0010bsl-eesn_590699.html,"Wdbluz0010bsl-eesn My Passport For Mac 2.5"" 1tb Usb3.0/2.0",222,Bilgisayar Ürünleri > Veri Depolama > Taşınabilir Disk
125622,76,http://www.vatanbilgisayar.com/logitech-mk240-wireless-desktop-black.html,LOGITECH MK240 WIRELESS DESKTOP (BLACK) 920-005789,179,OEM Ürünleri > Klavyeler > Klavye Mouse Set > LOGITECH
125629,44,http://www.vatanbilgisayar.com/frisby-fk-w98qu-q-kablosuz-klavye-mouse-set.html,FRISBY FK-W98QU Q KABLOSUZ KLAVYE MOUSE SET,77,OEM Ürünleri > Klavyeler > Klavye Mouse Set > FRISBY
125766,1619,http://www.netsiparis.com/samsung-galaxy-alpha-g850fq-32-gb,Samsung Galaxy Alpha G850FQ 32 GB,9,Elektronik/TV > Telefonlar > Akıllı Telefon > Samsung
126360,331,http://www.bedavacim.com.tr/ZYXEL-NSA-325-2x4TB-DISK-DESTEKLI-DEPOLAMA-uNiTESi_51718.html,ZYXEL NSA-325 2x4TB DISK DESTEKLI DEPOLAMA ÜNİTESİ,15,Bilgisayar > Ag / Modem > Network Kartları
126977,200,http://www.hizlial.com/seagate-backup-plus-slim-1tb-25-usb-30-gumus-tasinabilir-disk-stdr1000201/10344383,"Seagate Backup Plus Slim 1TB 2.5"" USB 3.0 Gümüş Taşınabilir Disk STDR1000201",116,Bilgisayar > Veri Depolama
128004,59,http://www.vatanbilgisayar.com/x360-kinect-sports-ultimate.html,X360 KINECT SPORTS ULTIMATE,129,Yazılım > Oyunlar > Xbox > MICROSOFT
128618,1751,http://www.pcdepo.com/samsung-galaxy-alpha-g850-32gb-cep-telefonu-beyaz,Samsung Galaxy Alpha G850 32GB Cep Telefonu - Beyaz,9,Samsung Galaxy Alpha G850 32GB Cep Telefonu - Beyaz
128855,1988,http://www.ereyon.com.tr/urun/apple-mgen2tu-a-mini-pc.aspx,Apple Mac Mini MGEN2TU/A i5-4260U 2.6GHz 8Gb 1Tb OS X Yosemite,29,Bilgisayar > Bilgisayarlar > Mini PC
129001,256,http://www.bedavacim.com.tr/AIRTIES-AIR-5750-1200-Mbps-802-11ac-4-PORT-KABLOSUZ-VDSL2-ADSL2-MODEM-ROUTER_21461.html,AIRTIES AIR-5750 1200 Mbps 802.11ac 4 PORT KABLOSUZ VDSL2/ADSL2 MODEM ROUTER,76,Bilgisayar > Ag / Modem > Modemler
129220,1249,http://www.vatanbilgisayar.com/toshiba-satellite-c50-celeron-n2830-241ghz-4gb-750gb-int-156-w81-notebook.html,TOSHIBA SATELLITE C50 CELERON N2830 2.41GHZ-4GB-750GB-INT-15.6-W8.1 NOTEBOOK C50-B-13H,1,Bilgisayar > Notebook > TOSHIBA
129738,43,http://www.eksenbilgisayar.com/urun/logitech-m317-kablosuz-usb-gumus-mouse---910-004183.aspx,LOGITECH M317 Kablosuz USB Gümüş Mouse - 910-004183,55,Çevre Birimler > Mouse
129794,9,http://www.netsiparis.com/frisby-fcr-40p-usb-seffaf-mavi-kart-okuyucu,FRISBY FCR-40P USB ŞEFFAF MAVİ KART OKUYUCU,187,Bilgisayar > Bilgisayar Yan Ürünleri > Kart Okuyucular > Frisby
129865,30,http://www.bedavacim.com.tr/BROTHER-LC-37C-MAVC4B0-KARTUC59E_20661.html,BROTHER LC-37C MAVİ KARTUŞ,54,Bilgisayar > Sarf Malzemeleri > Mürekkep Kartuş
130445,8,"http://www.mediamarkt.com.tr/mcs/product/SANDISK-Cruzer-Switch-8-GB-USB-Bellek-SDCZ52-08G-B35,103452,504972,1155849.html?langId=-14",SANDISK Cruzer Switch 8 GB USB Bellek SDCZ52-08G-B35,191,Bilgisayar > Hafıza & Depolama Ürünleri > USB Bellekler
130651,17,http://www.gold.com.tr/inca-iwm-221rsk-2-4ghz-nano-alici-kirmizi-mouse_u,Inca IWM-221RSK 2.4Ghz Nano Alıcı Kırmızı Mouse - Pil Hediyeli,278,Bilgisayar > Bilgisayar Aksesuarları > Notebook Aksesuarları > Notebook Mouseları
130807,699,http://www.kliksa.com/urun/tefal-gv8930-pro-express-total-auto-control-buhar-kazanli-utu/901845497,TEFAL GV8930 PRO EXPRESS TOTAL AUTO CONTROL BUHAR KAZANLI ÜTÜ,178,Elektrikli Ev Aletleri > Ütü
130831,299,http://www.kliksa.com/urun/philips-gc486037-azur-10yil-utusu/902216540,PHILIPS GC4860/37 AZUR 10.YIL ÜTÜSÜ,145,Elektrikli Ev Aletleri > Ütü
131509,149,"http://www.mediamarkt.com.tr/mcs/product/LOGITECH-981-000540-G230-Mikrofonlu-Kulaküstü-Kulaklık,103452,504956,1325755.html?langId=-14",LOGITECH 981-000540 G230 Mikrofonlu Kulaküstü Kulaklık,212,Bilgisayar > Bilgisayar Bileşenleri > Mikrofonlu Kulaklık
132045,165,http://www.vatanbilgisayar.com/asus-xonar-dsx-71-pci-express-ses-karti.html,Asus Xonar DSX 7.1 PCI Express Ses Kartı,221,OEM Ürünleri > Multimedya Kartlar > Ses Kartı > ASUS
132046,141,http://www.vatanbilgisayar.com/asus-xonar-ds-71-pci-ses-karti.html,Asus Xonar DS 7.1 PCI Ses Kartı,79,OEM Ürünleri > Multimedya Kartlar > Ses Kartı > ASUS
132551,5,http://www.vatanbilgisayar.com/17618-galaxy-note-2-ekran-koruyucu-anti-parmak-izi--2-adet-on-parlak.html,17618 GALAXY NOTE 2 EKRAN KORUYUCU ANTİ-PARMAK İZİ - (2 ADET ÖN PARLAK),22,Aksesuar Ürünleri > Çantalar ve Kılıflar > Ekran Koruyucu > MUVİT
132974,1729,"http://www.mediamarkt.com.tr/mcs/product/APPLE-MH182TU-A-iPad-Air-2-Wi-Fi-64-GB-Tablet-PC-Altın,103452,471115,1597218.html?langId=-14",APPLE MH182TU/A iPad Air 2 Wi-Fi 64 GB Tablet PC Altın,246,Tabletler
133804,18,http://www.vatanbilgisayar.com/inca-iwm-221rsk-fascia-wireless-nano-optik-mouse--kirmizi_siyah.html,INCA IWM-221RSK FASCIA WIRELESS NANO OPTİK MOUSE - KIRMIZI/SİYAH,278,OEM Ürünleri > Mouse > Notebook Mouse > INCA
133806,51,http://www.vatanbilgisayar.com/logitech-m317-wireless-mouse-white.html,LOGITECH M317 WIRELESS MOUSE (WHITE) 910-004183,55,OEM Ürünleri > Mouse > Notebook Mouse > LOGITECH
134791,75,"http://www.mediamarkt.com.tr/mcs/product/FSP-NB65-65-W-Universal-Notebook-Şarj-Adaptörü,103452,504953,872985.html?langId=-14",FSP NB65 65 W Universal Notebook Şarj Adaptörü,215,Bilgisayar > Bilgisayar Bileşenleri > Notebook Şarj Aletleri
135161,13,http://www.vatanbilgisayar.com/addison-25-sert-yuzey-hdd-kilifi-mavi.html,"ADDISON 2,5'' SERT YÜZEY HDD KILIFI (MAVİ) HDD-130 MAVI",4,Aksesuar Ürünleri > Çantalar ve Kılıflar > Disk Kılıfları > ADDISON
135623,207,http://www.ereyon.com.tr/urun/philips-193v5lsb2/62.aspx,"Philips 193V5LSB2-62 18.5"" 5ms D-Sub Siyah Led Monitör",156,Bilgisayar > Çevre Birimleri > Monitörler
135657,30,http://www.vatanbilgisayar.com/thd45503eu-flip-universal-7-8-kilif-kirmizi.html,THD45503EU FLİP UNİVERSAL 7'-8' KILIF- (KIRMIZI) TARTHD45503EU,2,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > TARGUS
135965,39,http://www.bedavacim.com.tr/AIRTIES-AIR-2411-300mbps-11N-KABLOSUZ-USB-ADAPTOR_18394.html,AIRTIES AIR-2411 300mbps 11N KABLOSUZ USB ADAPTOR,80,Bilgisayar > Ag / Modem > Wireless Adaptör
137719,215,http://www.netsiparis.com/hp-d4h22c-deskjet-avantajli-2645-yazici-tarayici,HP D4H22C DeskJet Avantajlı 2645 Yazıcı Tarayıcı,40,Bilgisayar > Bilgisayar Parçaları > Yazıcı / Tarayıcı > Çok Fonksiyonlu > Hp
138295,223,http://www.ereyon.com.tr/urun/samsung-s19c150f.aspx,"Samsung S19C150F 18.5"" 5ms 1366x768 Siyah Led Monitör",272,Bilgisayar > Çevre Birimleri > Monitörler
138400,532,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=103292,GIGABYTE GA-Z97X-Gaming 5 Z97 LGA1150 DDR3-3200MHz Anakart,126,Bilgisayar Bileşenleri > Anakart
138512,899,http://www.vatanbilgisayar.com/sony-xperia-m2-dual-akilli-telefon-siyah.html,SONY XPERIA M2 DUAL AKILLI TELEFON (SİYAH),38,Tüketici Elektroniği > Cep Telefonu > Akıllı Telefon > SONY
138514,31,http://www.incehesap.com/hdmi-vga-cevirici-fiyati-25467/,S-Link SL-HV56 HDMI to Vga Çevirici,263,Bilgisayar > Tüketim Malzemeleri > Kablo ve Adaptör
139777,1399,http://www.gold.com.tr/nikon-d3200-18-55-mm-vr-ii-siyah-dslr-fotograf-makinesi_u,Nikon D3200 18-55 MM VR II Siyah DSLR Fotoğraf Makinesi - 18-55 MM VR II+Çanta + 32 GB Hafıza Kartı HEDİYE,149,Foto&Kamera > SLR Fotoğraf Makinesi
140901,365,http://www.exa.com.tr/airties/adsl_modemler/airties_5750-358-24147.html,AirTies 5750 ADSL2+/VDSL 1600 Mbps 11 AC Modem,76,Çevre Birimleri > ADSL Modemler
140994,28,"http://www.istanbulbilisim.com.tr/energizer-lchehusbsyip2-hightech-usb-1m-iphone-ipad-icin-30pin-to-fiyati,108093.html",Energizer LCHEHUSBSYIP2 HIGHTECH Usb 1m iPhone/iPad için 30pin To Usb Data + Şarj kablosu,115,Piller ve Şarj Aletleri > Energizer
141207,739,http://www.hizlial.com/tefal-gv8930-pro-express-6-bar-buhar-basincli-buhar-kazanli-utu/10532760,Tefal GV8930 Pro Express 6 Bar Buhar Basınçlı Buhar Kazanlı Ütü,178,Beyaz Eşya & Elektrikli Ev Aletleri > Elektrikli Ev Aletleri > Ütüler
142075,205,http://www.vatanbilgisayar.com/25-1tb-backup-plus-slim-usb30-_-usb20-siyah-tasinabilir-disk.html,"Seagate 2,5"" 1TB Backup Plus Slim USB3.0 / USB2.0 Siyah Taşınabilir Disk",116,OEM Ürünleri > Harici Diskler > 2.5 Diskler > SEAGATE
142275,1736,http://www.pcdepo.com/toshiba-satellite-w30dt-a-104-tablet-pc,Toshiba Satellite W30DT-A-104 Tablet PC,171,Toshiba Satellite W30DT-A-104 Tablet PC
142746,69,http://www.gold.com.tr/tec-vento-m-10-32-360d-hareketli-25kg_u,Tec Vento-m 10-32 360d Hareketli 25kg,8,Elektronik > Televizyon > TV Sehpası - Askı Aparatı > Askı Aparatları
142907,132,http://www.incehesap.com/logitech-g230-gaming-kulaklik-fiyati-25595/,Logitech G230 Gaming Kulaklık 981-000540,212,Bilgisayar > Çevre Birimleri > Kulaklık ve Mikrofon
144134,199,"http://www.mediamarkt.com.tr/mcs/product/HP-Deskjet-Ink-Advantage-2645-All-in-One-Yazıcı-D4H22C,103452,504962,1073841.html?langId=-14",HP Deskjet Ink Advantage 2645 All-in-One Yazıcı D4H22C,40,Bilgisayar > Ofis Malzemeleri > Yazıcılar
144196,264,http://www.vatanbilgisayar.com/25-1tb-my-passport-for-mac-usb30-_-usb20-tasinabilir-disk.html,"WD 2,5"" 1TB My Passport for Mac USB3.0 / USB2.0 Taşınabilir Disk WDBLUZ0010BSL-EESN",222,OEM Ürünleri > Harici Diskler > 2.5 Diskler > WD
144233,35,http://www.vatanbilgisayar.com/300897-133-notebook-cantasi-gri.html,"300897 13.3"" NOTEBOOK ÇANTASI (GRİ)",163,Aksesuar Ürünleri > Çantalar ve Kılıflar > Notebook Çantaları > ADDISON
144290,47,http://www.netsiparis.com/airties-2411-air-300mbps-11n-kablosuz-usb-adaptor,AIRTIES 2411 AIR 300MBPS 11N KABLOSUZ USB ADAPTOR,80,Bilgisayar > Bilgisayar Yan Ürünleri > Network Ürünleri > Ethernet Kart Kablosuz > Airties
144482,2213,http://www.vatanbilgisayar.com/8-tb-2-x-4tb-business-gigabit-ethernet-_-usb30-depolama-unitesi.html,Seagate 8TB (2 x 4TB) Business Gigabit Ethernet / USB3.0 Depolama Ünitesi STBN8000200,49,OEM Ürünleri > Harici Diskler > Network Depolama > SEAGATE
144487,1743,http://www.exa.com.tr/samsung/cep_telefonlari/samsung_g850-346-23866.html,Samsung G850 Galaxy Alpha 32GB Cep Telefonu Beyaz,9,Tüketici Elektroniği > Cep Telefonları
145028,2984,http://www.exa.com.tr/apple/cep_telefonlari/iphone_6-346-24208.html,Iphone 6 Plus 16GB SpaceGray-Apple Türkiye Garanti,48,Tüketici Elektroniği > Cep Telefonları
145029,1804,http://www.exa.com.tr/sony/cep_telefonlari/sony_xperia-346-23769.html,Sony Xperia Z2 D6503 16GB 3G Cep Telefonu (Beyaz),93,Tüketici Elektroniği > Cep Telefonları
145409,1167,http://www.ereyon.com.tr/urun/artronic-optimum-l-3kva-ups.aspx,Artronic Optimum L 3KVA 15 PC 5 dk Lcd Ekran On-Line Ups,114,Bilgisayar > Çevre Birimleri > Güç Kaynakları (UPS)
145617,44,http://www.webdenal.com/microsoft-2ef-00003-kablosuz-siyah_262518.html,2ef-00003 Kablosuz Mobile Mouse 3000 Nano Usb-siyah,133,Bilgisayar Ürünleri > Çevre Birimleri > Mouse
147136,269,http://www.teknosa.com/urunler/119967145/nikon-coolpix-s2800-siyah-dijital-fotograf-makines,"NIKON COOLPIX S2800 SİYAH DİJİTAL FOTOĞRAF MAKİNESİ , NIKON COOLPIX L29 S2800 ÇANTA",117,FOTOĞRAF &AMP; VİDEO KAMERA > KOMPAKT FOTOĞRAF MAKİNESİ
147193,535,"http://www.mediamarkt.com.tr/mcs/product/ASUS-DSL-AC68U-Çift-Bant-Kablosuz-AC1900-Gigabit-ADSL-VDSL-Modem-Router,103452,504951,1754353.html?langId=-14",ASUS DSL-AC68U Çift Bant Kablosuz-AC1900 Gigabit ADSL/VDSL Modem Router,142,Bilgisayar > Bilgisayar Bileşenleri > Modemler
147364,299,"http://www.mediamarkt.com.tr/mcs/product/AIRTIES-AIR-5750-1200mbps-802.11ac-4-Port-Kablosuz-VDSL2-ADSL2-Modem-Router,103452,504951,1740673.html?langId=-14",AIRTIES AIR-5750 1200mbps 802.11ac 4 Port Kablosuz VDSL2/ADSL2 Modem Router,76,Bilgisayar > Bilgisayar Bileşenleri > Modemler
148487,40,http://www.webdenal.com/logitech-910-004183-m317_719041.html,M317 Kablosuz Sılver Mouse 910-004183,55,Bilgisayar Ürünleri > Çevre Birimleri > Mouse
149664,527,http://www.exa.com.tr/asus/adsl_modemler/asus_dslac68u-358-23259.html,Asus DSL-AC68U 4 Port 1900 Mbps VDSL Modem-Router,142,Çevre Birimleri > ADSL Modemler
150429,351,http://www.vatanbilgisayar.com/sound-blaster-evo-usb-oyuncu-kulakligi.html,SOUND BLASTER EVO USB OYUNCU KULAKLIĞI,282,Aksesuar Ürünleri > Kulaklık ve Mikrofon > Oyun Kulaklığı > CREATIVE
150669,38,http://www.vatanbilgisayar.com/mikado-md-10bt-tf-kart-fm-destekli-bluetooth-sarjli-speaker--kirmizi.html,MIKADO MD-10BT TF Kart+FM Destekli Bluetooth Şarjlı Speaker - Kırmızı,7,Çevre Birimleri > Hoparlör Speaker > Bluetooth Hoparlör > MIKADO
150695,979,http://www.hizlial.com/samsung-galaxy-tab-s-t800-105-16gb-tablet-beyaz/10422980,"Samsung Galaxy Tab S T800 10.5"" 16GB Tablet Beyaz",112,Bilgisayar > Tablet & Aksesuarları > Tablet
151669,160,http://www.vatanbilgisayar.com/ihome-portable-bluetooth-speaker-siyah.html,"iHOME Portable Bluetooth Speaker, Siyah",205,Çevre Birimleri > Hoparlör Speaker > Bluetooth Hoparlör > iHOME
151676,93,http://www.vatanbilgisayar.com/edifier-aurora-2-1-notebook-speaker-pembe.html,EDIFIER AURORA 2+1 NOTEBOOK SPEAKER PEMBE AURORA-PP,220,Çevre Birimleri > Hoparlör Speaker > 2+1 > EDIFIER
151697,649,http://www.vatanbilgisayar.com/seg-32sd5150-32-81-cm-hd-ready-led-tvuydu-alicili.html,"SEG 32SD5150 32'' 81 CM HD READY LED TV,UYDU ALICILI",58,Tüketici Elektroniği > Televizyon > LED TV > SEG
152065,36,http://www.vatanbilgisayar.com/mikado-md-bt11-tf-kart--fm-destekli-bluetoot-sarjli-speaker--kirmizi.html,MIKADO MD-BT11 TF Kart + FM Destekli Bluetoot Şarjlı Speaker - Kırmızı,134,Çevre Birimleri > Hoparlör Speaker > Bluetooth Hoparlör > MIKADO
152074,69,http://www.vatanbilgisayar.com/logitech-z-150-1-1-speaker-white.html,LOGITECH Z-150 1+1 SPEAKER (WHITE),23,Çevre Birimleri > Hoparlör Speaker > 1+1 > LOGITECH
152687,75,"http://www.mediamarkt.com.tr/mcs/product/CREATIVE-SBS-A120-75-dB-2-1-Hoparlör-Siyah,103452,504949,1458855.html?langId=-14",CREATIVE SBS A120 75 dB 2+1 Hoparlör Siyah,25,Bilgisayar > Bilgisayar Bileşenleri > Hoparlör Sistemleri
153825,69,http://www.netsiparis.com/epson-t130140-murekkep-kartus,Epson T130140 Mürekkep Kartuş,248,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Epson
155553,55,http://www.netsiparis.com/oki-5720-5790-serit-44173405,OKI 5720-5790 Şerit (44173405),105,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Şeritler > Oki
155916,81,"http://www.istanbulbilisim.com.tr/fsp-nb65-65w-notebook-universal-adaptor-fiyati,141779.html",Fsp NB65 65W Notebook Universal Adaptör,215,Notebook Aksesuarları > Notebook Adaptörleri
156039,79,http://www.teknosa.com/urunler/125200293/logitech-920-005789-mk240-tr-wireless-klavye-mouse,LOGITECH 920-005789 MK240 TR WIRELESS KLAVYE MOUSE SETİ,179,BİLGİSAYAR > ÇEVRE BİRİMLERİ > KLAVYE
157279,73,http://www.ereyon.com.tr/urun/epson-t130140-murekkep-kartus.aspx,Epson T130140 Mürekkep Kartuş,248,Bilgisayar > Sarf Malzemeler > Kartuş
158039,224,http://www.exa.com.tr/hp/yazici_cesitleri_kategorisinde/hp_d4h22c-345-21649.html,HP D4H22C Avantajlı DeskJet 2645 Fax/Yz/Tar/Fot-A4,40,Yazıcı > Yazıcı Çeşitleri
158389,75,http://www.vatanbilgisayar.com/creative-sbs-a120-2-1-speaker.html,CREATIVE SBS A120 2+1 SPEAKER,25,Çevre Birimleri > Hoparlör Speaker > 2+1 > CREATIVE
158658,73,http://www.gold.com.tr/logitech-mk240-kablosuz-set-920-005789-klavye-mouse-set_u,Logitech MK240 Kablosuz Set 920-005789 Klavye Mouse Set,179,Bilgisayar > Çevre Birimleri > Klavye Mouse Set
159634,31,http://www.vatanbilgisayar.com/matlab-yapay-zeka-ve-muhendislik-uygulamalari.html,Matlab: Yapay Zeka ve Mühendislik Uygulamaları,100,Kitaplar > Program Kitapları > PUSULA
159737,2327,http://www.ereyon.com.tr/urun/samsung-ue48h6270asxtk.aspx,"Samsung UE48H6270AS 48"" 122 Ekran 3D Smart Full HD Led Televizyon",87,Ev Elektroniği > Televizyonlar
160714,139,"http://www.mediamarkt.com.tr/mcs/product/ARAL-World-of-Warcraft:-Warlords-of-Draenor-PC,103452,465882,1681039.html?langId=-14",ARAL World of Warcraft: Warlords of Draenor PC,128,Oyun & Hobi > Oyunlar > PC Oyunları
160722,19,"http://www.mediamarkt.com.tr/mcs/product/ARAL-Far-Cry-3-PC,103452,465882,1023303.html?langId=-14",ARAL Far Cry 3 PC,56,Oyun & Hobi > Oyunlar > PC Oyunları
161725,32,http://www.webdenal.com/addison-300897-13-3-gri-bilgisayar-notebook-cantas_700689.html,300897 13.3 Gri Bilgisayar Notebook Çantas,163,Bilgisayar Ürünleri > Aksesuarlar > Laptop Çanta ve Kılıf
162173,61,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=94674,OKI 5720-5790 Siyah Şerit (44173405),105,Tüketim Ürünleri > Sarf Malzemeler > Toner
163106,24,"http://www.istanbulbilisim.com.tr/addison-ip-262-pembe-7-tablet-pc-kilifi-standli-fiyati,102733.html",Addison IP-262 Pembe 7 Tablet Pc Kılıfı Standlı,216,Tablet Aksesuar > Kılıf
163304,39,http://www.gold.com.tr/philips-dlc2416-10-micro-mini-usb-to-usb-cevirici-kablo_u,Philips DLC2416/10 Micro + Mini Usb To Usb Çevirici Kablo,256,Telefon > Cep Telefon Aksesuarları > Data Kabloları
164325,192,"http://www.mediamarkt.com.tr/mcs/product/CASELOGIC-CA.FLXM102M-Logic-Reflexion-DSLR-Fotoğraf-Makinesi---iPad-Messenger-Taşıma-Çantası-Boz-Kahve,103452,504127,1459259.html?langId=-14",CASELOGIC CA.FLXM102M Logic Reflexion DSLR Fotoğraf Makinesi + iPad Messenger Taşıma Çantası Boz Kahve,167,Tabletler > Tablet Aksesuarları > Apple Çanta & Korumalar
164740,1569,http://www.incehesap.com/ipad-air2-64gb-tablet-pc-fiyati-25797/,Apple iPad Air2 64GB Wi-Fi Gold Tablet (MH182TU/A),246,Dizüstü > Tablet PC
165584,2699,http://www.gold.com.tr/nikon-d7000-lcd-ekran-dslr-fotograf-makinesi_u,Nikon D7000 LCD Ekran DSLR Fotoğraf Makinesi - 18-105mm VR + Çanta + 32 GB Hafıza Kartı HEDİYE,242,Foto&Kamera > SLR Fotoğraf Makinesi
165809,69,"http://www.mediamarkt.com.tr/mcs/product/ASUS-RT-N10E-150-Mbps-Kablosuz-Tak-ve-Kullan-5dBi-Anten-EZ-WPS-Modem-Router,103452,504954,1373457.html?langId=-14",ASUS RT N10E 150 Mbps Kablosuz Tak ve Kullan 5dBi Anten EZ WPS Modem Router,213,Bilgisayar > Bilgisayar Bileşenleri > Network Ürünleri
165888,59,"http://www.mediamarkt.com.tr/mcs/product/AIRTIES-AIR-2411-300-mbps-Kablosuz-USB-Modem,103452,504954,829999.html?langId=-14",AIRTIES AIR 2411 300 mbps Kablosuz USB Modem,80,Bilgisayar > Bilgisayar Bileşenleri > Network Ürünleri
167175,47,"http://www.istanbulbilisim.com.tr/airties-air-2411-300-mbps-11n-kablosuz-usb-adaptor-fiyati,37318.html",AirTies Air 2411 300 Mbps 11N Kablosuz USB Adaptör,80,Wireless Adaptör > AIRTIES
167283,71,"http://www.istanbulbilisim.com.tr/cooler-master-rr-vtps-28pk-r1-amd-intel-vortex-plus-cpu-fan-fiyati,109655.html",Cooler Master RR-VTPS-28PK-R1 Amd + İntel Vortex Plus CPU Fan,141,Soğutucu(Fan) > Cooler Master
167303,24,"http://www.istanbulbilisim.com.tr/xigmatek-xaf-f1253-120-120-25mm-isikli-kasa-fani-fiyati,110063.html",Xigmatek XAF-F1253 120*120*25mm Işıklı Kasa Fanı,201,Soğutucu(Fan) > XİGMATEK
167810,33,http://www.eksenbilgisayar.com/urun/cooler-master-notepal-d-lite-r9-nbc-dltk-gp-15-12-cm-fanli--notebook-sogutucu-.aspx,"COOLER MASTER Notepal D-Lıte (R9-NBC-DLTK-GP) 15"" 12 cm Fanlı Notebook Soğutucu",88,Aksesuar > Notebook Aksesuarları
168995,2016,"http://www.istanbulbilisim.com.tr/lg-pw700-minibeam-projeksiyon-fiyati,139193.html",LG PW700 Minibeam Projeksiyon,247,Projeksiyon > LG
169073,24,http://www.gold.com.tr/s-link-slx-301-hdmi-to-hdmi-1-5m-altin-uclu-24k-kor-kilif-1-4-ver-3d-kablo_u,S-link SLX-301 HDMI TO HDMI 1.5m Altın Uçlu 24K + Kor.Kılıf 1.4 Ver. 3D Kablo,176,Elektronik > Televizyon > TV Aksesuarları > Kablo - Sarf Malzemeler
170291,39,http://www.teknosa.com/urunler/125191000/microsoft-2ef-00003-3000-v2-kablosuz-mobil-mouse,MICROSOFT 2EF-00003 3000 V2 KABLOSUZ MOBİL MOUSE,133,BİLGİSAYAR > ÇEVRE BİRİMLERİ > MOUSE VE MOUSEPAD
171195,59,http://www.netsiparis.com/targus-thd03804eu-click-in-pad-air-kilif-pembe,Targus Thd03804Eu Click-In Pad Air Kılıf Pembe,234,Bilgisayar > Bilgisayar-Dizüstü > iPad Aksesuarları > iPad Kılıf > Targus
171827,138,http://www.incehesap.com/apple-ipod-shuffle-2gb-mor-md777tza-fiyati-23453/,Apple iPod Shuffle 2GB Mor (MD777TZ/A),184,Elektronik > Mp3 Player > Mp3 Çalar
171926,304,http://www.netsiparis.com/zyxel-nsa-325-depolama-unitesi-disksiz-mak-8tb-2x3-5inc,"Zyxel NSA-325 Depolama Ünitesi Disksiz (Mak 8TB-2x3,5inç)",15,Bilgisayar > Bilgisayar-Dizüstü > Yedekleme > Yedekleme Üniteleri > Zyxel
172569,21,http://www.bimeks.com.tr/urun/125540/inca-iwm-221rsk-siyah-kirmizi-2-4ghz-kablosuz-nano-mouse.aspx,Inca IWM-221RSK Siyah Kırmızı 2.4Ghz Kablosuz Nano Mouse,278,Bilgi Teknolojileri > Çevre Birimi > Mouse > Inca IWM-221RSK Siyah Kırmızı 2.4Ghz Kablosuz Nano Mouse
