id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
566,13,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=93466,SANDISK Cruzer Swich SDCZ52-008G-B35 8GB USB Flash Bellek,191,Veri Depolama > USB Bellek
567,199,http://www.trdukkan.com/Products-24655-seagate-25-backup-plus-1tb-usb-30-external-hdd-gumus-stdr1000201.html,SEAGATE 2.5 BACKUP PLUS 1TB USB 3.0 EXTERNAL HDD GÜMÜŞ STDR1000201,116,Bilgisayar Bileşenleri > Harddiskler > SEAGATE
568,245,http://www.webdenal.com/sony-dsc-w800-b_692812.html,"Dsc-w800 20.1mp 5x Optik 2.7"" Lcd Dijital Kompakt Siyah",182,Fotoğraf / Elektronik > Dijital Fotoğraf Makinesi
569,19,http://www.teknosa.com/urunler/125084082/aral-far-cry-3-pc-oyun,ARAL FAR CRY 3 PC OYUN,56,OYUN &AMP; HOBİ > OYUN & YAZILIM > PC
570,208,http://www.vatanbilgisayar.com/cooler-master-n200-500w-midt-atx-siyah-kasa.html,COOLER MASTER N200 500W MidT ATX SİYAH KASA RC-NSE-200-KKN1,104,OEM Ürünleri > Bilgisayar Kasaları > Middle Tower > COOLER MASTER
571,37,"http://www.mediamarkt.com.tr/mcs/product/BROTHER-LC-37C-Mavi-Kartuş,103452,504965,826961.html?langId=-14",BROTHER LC-37C Mavi Kartuş,54,Bilgisayar > Ofis Malzemeleri > Kartuşlar
572,246,http://www.vatanbilgisayar.com/samsung-185-s19c150f-genis-ekran-led-monitor.html,"SAMSUNG 18.5"" S19C150F GENIS EKRAN LED MONITÖR",272,OEM Ürünleri > Monitörler > Geniş Ekran > SAMSUNG
573,378,http://www.bedavacim.com.tr/ASUS-ME176CX-1A008A-1-33GHz-QC-8GB-7-1280x800-WXGA-AND-4-4-WIFI-BT4-0-BLACK_19847.html,"ASUS ME176CX-1A008A 1.33GHz QC 8GB 7""(1280x800) WXGA AND 4.4 WIFI BT4.0 BLACK",186,Bilgisayar > Bilgisayarlar > Tablet
574,14,http://www.bilisimport.com/s-link-slx-990-rj-45-8p8c-25lik-jack,S-link SLX-990 RJ-45 8P8C 25lik Jack,267,Aksesuar & Sarf Malz. > Kablolar > Diğer Network Kabloları
575,11,http://www.vatanbilgisayar.com/slx-300-notebook-power-kablo-18m.html,SLX-300 NOTEBOOK POWER KABLO 1.8M,208,Aksesuar Ürünleri > Kablolar > Güç Kabloları > S-LINK
576,145,"http://www.nasabilgisayar.com/ZALMAN-CNPS11X-Performa-Intel-Aluminyum-Bakir-775115511562011AM3FM1-Islemci-Fani,PR-7441205.html","ZALMAN CNPS11X Performa Intel Alüminyum / Bakır 775,1155,1156,2011,AM3,FM1 İşlemci Fanı",203,Bilgisayar Bileşenleri > Overclock Ürünleri > Soğutucular
577,65,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=92255,ASUS RT-N10E LX 150 Mbps Wireless-N Router 4 Port EZ WPS,213,İnternet - Ağ Ürünleri > Access Point
578,255,http://www.bizdeuygun.com/PHILIPS-20-LED-1600x900-5ms-GeniC59F-Parlak-Siyah-Monitor_149254.html,"PHILIPS 19,5"" LED 203V5LSB26-62",31,Bilgisayar > Monitörler
579,59,http://www.teknosa.com/urunler/125430322/airties-air2411-dual-band-wireless-usb-adapter,AIRTIES AIR2411 DUAL BAND WIRELESS USB ADAPTER,80,BİLGİSAYAR > AĞ/MODEM > MODEM
580,969,http://www.kliksa.com/urun/sony-xperia-m2-cift-sim-siyah-akilli-telefon/902158972,Sony Xperia M2 Çift Sim Siyah Akıllı Telefon,38,Telefon > Akıllı Telefonlar
581,111,http://www.worldteknoloji.com/Products-27702-kingston-hyperx-savage-4gb-1600mhz-ddr3-cl9-pc-ram-hx316c9sr-4.html,KINGSTON Hyperx Savage 4GB 1600Mhz DDR3 CL9 Pc Ram HX316C9SR/4,146,Bilgisayar Bileşenleri > Bellekler > KINGSTON
582,190,http://www.sanalreyonum.com/canon-crg-731m-toner-kartus-kirmizi.html,Canon CRG-731M Toner Kartuş Kırmızı,233,
583,56,http://www.ucuzlukcu.com/urunler/everest-ewn-689n-300-mbps-usb-kablosuz-adaptor-wrnvd/,Everest EWN-689N 300 Mbps Usb Kablosuz Adaptör,204,Bilgisayar > Ağ Ürünleri & Modemler > Kablosuz Adaptörler
584,8,http://www.extraucuzluk.com/urun/frisby-fcr-40p-all-in-one-usb-kart-okuyucu_281118.aspx?CatId=151,FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU,187,Bilgisayar > Bilgisayar Bileşenleri > Disket ve Kart Okuyucular
585,319,http://www.novabilgisayar.com/bilgi.asp?ID=10111,ASUS ME176CX-1B008A Memo Pad Tablet,186,TABLET PC > ASUS > ME176CX-1B008A
586,149,"http://www.mediamarkt.com.tr/mcs/product/LOGITECH-981-000540-G230-Mikrofonlu-Kulaküstü-Kulaklık,103452,504956,1325755.html?langId=-14",LOGITECH 981-000540 G230 Mikrofonlu Kulaküstü Kulaklık,212,Bilgisayar > Bilgisayar Bileşenleri > Mikrofonlu Kulaklık
587,1899,http://www.vatanbilgisayar.com/sony-xperia-z2-akilli-telefon-beyaz.html,SONY XPERIA Z2 AKILLI TELEFON (BEYAZ),93,Tüketici Elektroniği > Cep Telefonu > Akıllı Telefon > SONY
588,780,http://www.aksarayiletisim.com/Sony-Xperia-M2-Distributor-Garantili_580.html,Sony Xperia M2 Distribütör Garantili,38,SONY
589,52,http://www.buroteknik.com/x360-kinect-sports-ultimate_145601.html,X360 KINECT SPORTS ULTIMATE,129,Oyun ve Oyun Konsolları > Xbox 360 Oyunları
590,138,http://www.incehesap.com/apple-ipod-shuffle-2gb-mor-md777tza-fiyati-23453/,Apple iPod Shuffle 2GB Mor (MD777TZ/A),184,Elektronik > Mp3 Player > Mp3 Çalar
591,343,http://www.ereyon.com.tr/urun/zyxel-nsa-325-nas.aspx,"Zyxel NSA-325 2x3TB Disk Destekli Depolama Ünitesi 6TB Destekli, USB2.0, Gigabit ETH",15,Bilgisayar > Veri Depolama > Çoklu Depolama
592,31,http://www.incehesap.com/hdmi-vga-cevirici-fiyati-25467/,S-Link SL-HV56 HDMI to Vga Çevirici,263,Bilgisayar > Tüketim Malzemeleri > Kablo ve Adaptör
593,643,http://www.hizlial.com/corsair-graphite-serisi-780t-full-tower-pencereli-beyaz-kasa-cc-9011059-ww/10549697,Corsair GRAPHITE SERİSİ 780T Full Tower Pencereli Beyaz Kasa (CC-9011059-WW),67,Bilgisayar > Bilgisayar Bileşenleri > Kasalar
594,53,http://www.teknosa.com/urunler/125180591/hp-cp650aa-650-siyahrenkli-q8008a-hediyeli-kartus,HP CP650AA 650 SİYAH+RENKLİ Q8008A HEDİYELİ KARTUŞ SETİ,57,BİLGİSAYAR > SARF MALZEMELERİ > TONER & KARTUŞ
595,560,http://www.vatanbilgisayar.com/avermedia-live-gamer-hd-pci-e-tv-karti.html,AVERMEDIA LİVE GAMER HD PCI-E TV KARTI,111,OEM Ürünleri > Multimedya Kartlar > Capture Kartı > AVERMEDIA
596,22,http://www.buroteknik.com/pc-far-cry-3_135750.html,PC FAR CRY 3,56,Oyun ve Oyun Konsolları > PC Oyunları
597,338,http://www.ereyon.com.tr/urun/asus-me176cx-1a008a-tablet.aspx,"Asus ME176CX-1A008A Atom Z3745 1.86GHz 1Gb 8Gb 7"" IPS Lcd Android 4.4 Çift Cam Siyah Tablet",186,Bilgisayar > Bilgisayarlar > Tablet
598,8,http://www.webdenal.com/s-link-slx-300_236042.html,Slx-300 1.8 Metre Notebook Güç Kablosu,208,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Güç Kablosu
599,3017,http://www.bizdeuygun.com/SEAGATE-NAS-3-5-8TB-BUSINESS-STORAGE-4-BAY-SC4B0YAH_151540.html,SEAGATE NAS 3.5'' 8TB BUSINESS STORAGE 4-BAY SİYAH,49,Bilgisayar > Bilgisayar Bileşenleri > Hard Diskler
600,2399,"http://www.mediamarkt.com.tr/mcs/product/SAMSUNG-UE48H6270ASXTK-48-inç-122-cm-Ekran-3D-Full-HD-SMART-LED-TV,103452,465025,1272807.html?langId=-14",SAMSUNG UE48H6270ASXTK 48 inç 122 cm Ekran 3D Full HD SMART LED TV,87,Tv & Ses > Televizyon > LCD / LED
601,29,http://www.hizlial.com/roadstar-rdh414-10cm-4-yollu-oto-hoparlor-/10326317,Roadstar RDH414 10cm 4 Yollu Oto Hoparlör,279,Oto Aks & Navigasyon > Oto Ses ve Görüntü Sistemleri > Hoparlörler
602,256,http://www.bedavacim.com.tr/AIRTIES-AIR-5750-1200-Mbps-802-11ac-4-PORT-KABLOSUZ-VDSL2-ADSL2-MODEM-ROUTER_21461.html,AIRTIES AIR-5750 1200 Mbps 802.11ac 4 PORT KABLOSUZ VDSL2/ADSL2 MODEM ROUTER,76,Bilgisayar > Ag / Modem > Modemler
603,37,http://www.teknolojiankara.com/Products-22846-hp-cn054a-933xl-mavi-murekkep-kartus.html,HP CN054A (933XL) Mavi Mürekkep Kartuş,20,Tüketim Ürünleri > Mürekkepli Yazıcı Kartuşları > HP
604,25,http://www.gold.com.tr/altis-gb-75-pilates-topu_u,Altis GB 75 Pilates Topu,168,Spor&Outdoor > Fitness - Kondisyon > Pilates
605,75,http://www.teknosa.com/urunler/125340230/creative-sbs-a120-speaker,CREATIVE SBS A120 SPEAKER,25,BİLGİSAYAR > ÇEVRE BİRİMLERİ > BİLGİSAYAR HOPARLÖRÜ
606,1675,http://www.ucuzlukcu.com/urunler/sony-xperia-z2-d6503-16gb-3g-cep-telefonu-beyaz-abefc/,Sony Xperia Z2 D6503 16GB 3G Cep Telefonu (Beyaz),93,Telefon > Akıllı Telefonlar
607,10,http://www.vatanbilgisayar.com/frisby-fm-915k-usb-siyah-optik-mouse.html,FRISBY FM-915K USB SİYAH OPTİK MOUSE,265,OEM Ürünleri > Mouse > Notebook Mouse > FRISBY
608,29,http://www.gold.com.tr/sandisk-16gb-sdhc-class10-sdsdu-016g-u46-hafiza-karti_u,Sandisk 16GB SDHC Class10 SDSDU-016G-U46 Hafıza Kartı,95,Bilgisayar > Veri Depolama > Hafıza Kartları
609,45,http://www.vatanbilgisayar.com/hp-933xl-camgobegi-kartus-7610.html,HP 933XL CAMGÖBEĞİ KARTUŞ 7610,20,Tüketim Malzemeleri > Kartuş > HP
610,1129,http://www.teknosa.com/urunler/125044427/samsung-sm-t800-tabs-10-5-white-tablet,SAMSUNG SM-T800 TABS 10 5 WHITE TABLET,112,BİLGİSAYAR > TABLET PC
611,47,http://www.webdenal.com/airties-air-2411_606477.html,Aır-2411 300mbps 11n Kablosuz Usb,80,Bilgisayar Ürünleri > Network / Modem > Kablosuz Adaptör / Anten
612,53,http://www.vatanbilgisayar.com/hm49284-yazici-kablosu-usb-a-fis---36pin-centronics-fis.html,HM.49284 YAZICI KABLOSU USB A FİŞ - 36PİN CENTRONİCS FİŞ,39,Aksesuar Ürünleri > Kablolar > USB Bağlantı Kabloları > HAMA
613,197,http://www.incehesap.com/philips-193v5lsb262-monitor-fiyati-23727/,"Phılıps 193V5LSB2/62 5ms 18.5"" Led Monitör",156,Bilgisayar > Monitör > LED Monitör
614,8999,http://www.teknosa.com/urunler/110015288/lg-65ub980v-4k-uhd-dvb-s2t2c-3d-smart-led-lcd-tv-2,LG 65UB980V 4K UHD DVB-S2/T2/C 3D SMART LED LCD TV + 2 GÖZLÜK,75,SES VE GÖRÜNTÜ > TELEVİZYONLAR > LED TV
615,17,http://www.kliksa.com/urun/dishonored-pc-oyun/902365936,DISHONORED PC OYUN,232,Oyun ve Oyun Konsolu > Oyunlar
616,267,http://www.gold.com.tr/wd-wdbluz0010bsl-my-passport-1tb-tasinabilir-disk_u,"WD WDBLUZ0010BSL My Passport 1TB Taşınabilir Disk - 2,5inc 3.0 - Mac için",222,Bilgisayar > Veri Depolama > Taşınabilir Disk
617,1696,http://www.ereyon.com.tr/urun/apple-ipad-air-mh182tu-a-tablet.aspx,"Apple iPad Air 2 MH182TU/A 64Gb Wi-Fi Altın Sarısı Retina Ekranlı 9.7"" Tablet",246,Bilgisayar > Bilgisayarlar > Tablet
618,43,http://www.bizdehesapli.com/philips-shl3000-1-2-m-kablo-uzunlugunda-dj-monitor-tipi-kafabantli-kulaklik-siyah-renk-urun-SHL3000,"PHILIPS SHL3000 1,2 m Kablo Uzunluğunda DJ Mönitör Tipi Kafabantlı Kulaklık Siyah Renk",266,"Bilgisayar > Çevre Birimleri > Kulaklıklar > PHILIPS SHL3000 1,2 m Kablo Uzunluğunda DJ Mönitör Tipi Kafabantlı Kulaklık Siyah Renk"
619,229,http://www.dijitall.com/fakir-rh-12-halojenli-yagli-radyator,Fakir RH 12 Halojenli Yağlı Radyatör,183,Isıtma Soğutma > Elektrikli Isıtıcılar
620,178,http://www.jettekno.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,OEM > Ses Kartları
621,1179,"http://www.mediamarkt.com.tr/mcs/product/PIONEER-VH-X1500DVD-6.1""-Dokunmatik-Ekran--iPod---iPhone-Kontrollü--USB-ve-AUX-in--(2-DIN),103452,502987,1339359.html?langId=-14","PIONEER VH X1500DVD 6.1"" Dokunmatik Ekran, iPod / iPhone Kontrollü, USB ve AUX-in (2-DIN)",231,Tv & Ses > Oto Ses Sistemleri > Oto Görüntü Sistemleri
622,199,http://www.vatanbilgisayar.com/arnica-bitkidem-pro-otomatik-cay-makinesi-ih33320.html,ARNICA BİTKİDEM PRO OTOMATİK ÇAY MAKİNESİ (IH33320),158,Küçük Ev Aletleri > Mutfak Ürünleri > Çay Kahve Makinesi > ARNICA
623,500,http://www.trdukkan.com/Products-26359-gigabyte-intel-z97x-gaming-5-z97-ddr3-3000-vga-glan-1150p.html,GIGABYTE INTEL Z97X-GAMING-5 Z97 DDR3 3000 VGA GLAN 1150p,126,Bilgisayar Bileşenleri > Anakartlar > GIGABYTE
624,699,http://www.bizdeuygun.com/Nikon-CoolPix-S800C_126998.html,Nikon CoolPix S800C,78,Kamera
625,748,"http://www.websibir.com/Sony-Xperia-M2-Dual-Cep-Telefonu,PR-175090.html",Sony Xperia M2 Dual Cep Telefonu,38,Akıllı Telefonlar
626,198,http://www.bizdehesapli.com/canon-crg-731m-toner-kartus-kirmizi-1500-sayfa-lbp7100-7110-8230-urun-CRG-731M,Canon CRG-731M Toner Kartuş Kırmızı 1500 Sayfa (LBP7100/7110/8230),233,Bilgisayar > Yazıcı/Tarayıcı/Fax > Yazıcı Tonerleri > Canon CRG-731M Toner Kartuş Kırmızı 1500 Sayfa (LBP7100/7110/8230)
627,177,http://www.worldteknoloji.com/Products-17660-asus-xonar-dsx-71-kanal-pcie-ses-karti.html,ASUS Xonar DSX 7.1 Kanal PCIE Ses Kartı,221,Bilgisayar Bileşenleri > Ses Kartları > ASUS
628,204,http://www.hizlial.com/philips-185-193v5lsb262-5ms-genis-ekran-siyah-led-monitor/10302381,"Philips 18.5"" 193V5LSB2/62 5ms Geniş Ekran Siyah Led Monitör",156,Bilgisayar > Çevre Birimleri > Monitörler
629,1252,http://www.bizdehesapli.com/canon-mf-6140dn-lazer-yazici-tarayici-fotokopi-faks-urun-MF6140DN,CANON MF-6140DN LAZER YAZICI/TARAYICI/FOTOKOPİ/FAKS,18,Bilgisayar > Yazıcı/Tarayıcı/Fax > Laser Yazıcılar > CANON MF-6140DN LAZER YAZICI/TARAYICI/FOTOKOPİ/FAKS
630,1299,"http://www.mediamarkt.com.tr/mcs/product/TOSHIBA-Satellite-C50-B-13H-Celeron-N2830-4-GB-750-GB-Windows-8.1-Notebook,103452,504927,1591807.html?langId=-14",TOSHIBA Satellite C50-B-13H Celeron N2830 4 GB 750 GB Windows 8.1 Notebook,1,Bilgisayar > Taşınabilir Bilgisayarlar > Notebook
631,45,http://www.eksenbilgisayar.com/urun/philips-shl300000-siyah-kafa-bantli-kulaklik.aspx,PHILIPS SHL3000/00 Siyah Kafa Bantlı Kulaklık,266,Çevre Birimler > Kulaklık ve Mikrofon
632,249,http://www.hizlial.com/sony-dsc-w800-dijital-fotograf-makinesi-siyah/10494925,Sony DSC-W800 Dijital Fotoğraf Makinesi Siyah,182,Foto & Kamera > Fotoğraf Makinesi ve Kameralar
633,1375,http://www.eksenbilgisayar.com/urun/hp-pavilion-11-n000nt-pentium-n3540-4gb-750gb-116-win8---k0w08ea.aspx,"HP Pavilion 11-n000nt Pentium N3540 4GB 750GB 11.6"" Dokunmatik Win8 - K0W08EA",36,Bilgisayar > Taşınabilir Bilgisayarlar
634,1999,http://www.vatanbilgisayar.com/lenovo-z5070-core-i5-4210u-17ghz-8gb-1tbsshdd-156-2gb-w81-notebook.html,LENOVO Z5070 CORE İ5 4210U 1.7GHZ-8GB-1TBSSHDD-15.6''-2GB -W8.1 NOTEBOOK 59-424576,120,Bilgisayar > Notebook > LENOVO
635,699,http://www.vatanbilgisayar.com/ht-h4550r_tk-51-kanal--500w-3d-blu-ray--hdmi--usb--mkv.html,"SAMSUNG HT-H4550R/TK 5.1 Kanal , 500W, 3D Blu-Ray , HDMI , USB , MKV",118,Tüketici Elektroniği > Ses ve DVD Sistemleri > Home Teater > SAMSUNG
636,709,http://www.buroteknik.com/samsung-sl-c460fw-renkli-lazer-yazici-fiyati-ozellikleri_135815.html,Samsung SL-C460W Wi-Fi Çok Fonksiyonlu Renkli A4 Lazer Yazıcı,244,Bilgisayar Tablet Yazıcı > Yazıcı
637,29,http://www.netsiparis.com/brother-lc37c-mavi-murekkep-kartus,Brother Lc37C Mavi Mürekkep Kartuş,54,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Brother
638,57,http://www.worldteknoloji.com/Products-22510-logitech-mk240-q-kablosuz-usb-siyah-lacivert-multimedya-klavye-mouse-set-920-005789.html,Logitech MK240 Q Kablosuz Usb Siyah/Lacivert Multimedya Klavye/Mouse Set 920-005789,179,Bilgisayar Bileşenleri > Klavye Mouse Setler > Logitech
639,1891,http://www.trdukkan.com/Products-25906-lg-42lb670v-42-106-ekran-700hz-2-gozluk-full-hd-3d-led-smart-tv-uydu.html,LG 42LB670V 42 106 Ekran 700Hz +2 Gözlük Full HD 3D Led Smart TV Uydu,70,Tüketici Elektroniği > Televizyonlar > LG
640,133,http://www.trdukkan.com/Products-17459-zalman-performa-775-1155-1366-2011-am2-am3-fm1-bakir--aluminyum-heat--pipe-12-cm-fan-islemci-fani-cnps11x.html,ZALMAN PERFORMA 775-1155-1366-2011 AM2-AM3-FM1 Bakır / Alüminyum Heat - Pipe 12 Cm Fan İşlemci Fanı CNPS11X,203,Çevre Birimleri > Overclock Ürünleri > ZALMAN
641,53,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10309300,X360 KINECT SPORTS ULTIMATE,129,Hobi & Oyun Konsolları > Oyun&Oyun Konsolu > X-Box Oyunları > XBOX 360 Oyunları
642,28,http://www.vatanbilgisayar.com/dk-1511-100-cat5-patch-kablo-10m--gri.html,DK-1511-100 CAT5 PATCH KABLO 10M- (GRİ),66,Aksesuar Ürünleri > Kablolar > Network Kabloları > DIGITUS
643,277,http://www.eksenbilgisayar.com/urun/airties-air-5750-1200-mbps-4-port-kablosuz-adsl2-vdsl2-modem.aspx,AIRTIES Air 5750 1200 Mbps 4 Port Kablosuz ADSL2+/ VDSL2 Modem,76,İnternet - Ağ Ürünleri > Modem
644,93,http://www.bedavacim.com.tr/Corsair-4GB-1333MHZ-DDR3-CMV4GX3M1A1333C9-BELLEK-RAM-_19330.html,Corsair 4GB 1333MHZ DDR3 CMV4GX3M1A1333C9 BELLEK(RAM),94,Bilgisayar > Bilgisayar Bilesenleri > Bellek (Ram) > Masaüstü Bellek(Ram)
645,16,http://www.ucuzlukcu.com/urunler/everest-km-240-usb-kirmizi-2-4ghz-optik-kablosuz-mouse-vngks/,Everest KM-240 Usb Kırmızı 2.4Ghz Optik Kablosuz Mouse,74,Bilgisayar > Çevre Birimleri > Mouslar
646,37,"http://www.hemensepet.com/U269466,5569,logitech-m317-wireless-mouse-silver-910-004183-kablosuz-logitech.htm",LOGITECH M317 WIRELESS MOUSE SILVER 910-004183,55,Bilgisayar > Çevre Birimleri > Mouse > Kablosuz
647,201,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-370396&1-TB-25-SEAGATE-BACKUP-PL-USB30-GMS-STDR1000201,1 TB 2.5 SEAGATE BACKUP PL USB3.0 GMS STDR1000201,116,Bilgisayar >  Veri Depolama >  Taşınabilir Diskler
648,878,http://www.vatanbilgisayar.com/samsung-500gb-850-evo-sata-30-okuma-540mb-yazma-520mb-ssd.html,SAMSUNG 500GB 850 EVO SATA 3.0 (Okuma 540MB / Yazma 520MB) SSD MZ-75E500BW,164,OEM Ürünleri > Solid State Disk > SAMSUNG
649,2182,"http://www.istanbulbilisim.com.tr/samsung-ue-48h6270-led-tv-fiyati,109054.html",Samsung UE-48H6270 Led Tv,87,Led Tv > SAMSUNG
650,225,http://www.deposhop.com/urun/philips-18.5-193v5ls2-62-led-monitor-5ms-siyah,Philips 18.5 193V5LSB2-62 LED Monitör 5ms Siyah,156,Monitörler > LCD Monitörler
651,278,http://www.netsiparis.com/corsair-cmz8gx3m1a1600c9-8gb-1x8gb-vengeance-ddr3-1600mhz-cl9-single-9-9-9-24,Corsair CMZ8GX3M1A1600C9 8GB (1x8GB) VENGEANCE DDR3-1600Mhz CL9 SINGLE (9-9-9-24),228,Bilgisayar > Bilgisayar Parçaları > Bellek (Ram) > DDR3 Ramlar > Corsair
652,29,"http://www.mediamarkt.com.tr/mcs/product/BRAUN-EB20-2-Precision-Clean-Diş-Fırçası-Yedek-Başlığı,103452,465857,864357.html?langId=-14",BRAUN EB20-2 Precision Clean Diş Fırçası Yedek Başlığı,33,Kişisel Bakım & Sağlık > Aksesuar > Diş Fırçası Başlıkları
653,85,http://www.gold.com.tr/everest-ewn-689n-300-mbps-usb-kablosuz-adaptor_u,Everest EWN-689N 300 Mbps Usb Kablosuz Adaptör,204,Bilgisayar > Ağ & Modem > Adaptör - Ağ Kiti
654,2,http://www.jettekno.com/Products-19054-samsung-galaxy-note-2-n7100-on-ekran-koruyucu-film.html,Samsung Galaxy Note 2 N7100 Ön Ekran Koruyucu Film,22,Cep Telefonları > Cep Telefonu Aksesuarları
655,70,"http://www.nasabilgisayar.com/OKI-5720-5790-Serit-44173405,PR-7445319.html",OKI 5720-5790 Şerit (44173405),105,Baskı Ürünleri > Aksesuar ve Sarf > Şerit
656,373,http://www.exa.com.tr/zyxel/veri_depolama_urunleri/zyxel_nsa325-540-22759.html,Zyxel NSA-325 2x4TB Disk Destekli Depolama Ünitesi,15,Veri Depolama Yedekleme > Veri Depolama Ürünleri
657,220,http://www.bilisimport.com/cooler-master-rs550-80gaj3-eu-550w-silent-pro-gold-active-pfc-power-supply,Cooler Master RS550-80GAJ3-EU 550W Silent Pro Gold Active PFC Power Supply,268,OEM & Çevre Birimleri > Güç Kaynakları (power supply)
658,1685,http://www.bedavacim.com.tr/LG-42LB670V-LED-Televizyon_17536.html,LG 42LB670V FULL HD UYDULU 3D SMART LED TV,70,Televizyon > LED Televizyon > LG Led Tv
659,1319,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=102805,ASUS Poseidon GTX780-P-3GD5 3GB GDDR5 384 Bit Ekran Kartı,90,Bilgisayar Bileşenleri > Ekran Kartı
660,48,"http://www.istanbulbilisim.com.tr/addison-atr-17-46-128cm-tasima-cantali-tripod-fiyati,42977.html",Addison ATR-17 46-128cm Taşıma Çantalı Tripod,245,Fotoğraf Makinesi Aksesuarı > Addison
661,89,"http://www.mediamarkt.com.tr/mcs/product/HATTRICK-AB-100-AB-Roller-Mekik-Aleti,103452,502932,1493861.html?langId=-14",HATTRICK AB-100 AB Roller Mekik Aleti,162,Kişisel Bakım & Sağlık > Fitness & Kondisyon
662,496,http://www.ucuzlukcu.com/urunler/gigabyte-z97x-gaming-5-ddr3-1600mhz-s-v-gl-16x-1150p-anakart-pztkc/,Gigabyte Z97X-Gaming 5/DDR3 1600MHz S+V+GL+16X 1150p Anakart,126,Bilgisayar > Bilgisayar Bileşenleri (O.E.M) > Anakartlar > INTEL Uyumlu
663,13,http://www.bimeks.com.tr/urun/142345/addison-ip-344-10-1-samsung-galaxy-tab3-ultra-seffaf-ekran-koruyucu.aspx,"ADDİSON IP-344 10.1"" SAMSUNG GALAXY TAB3 ULTRA ŞEFFAF EKRAN KORUYUCU",136,"Aksesuar > Telefon Aksesuarı > Ekran Koruyucu Filmler > ADDİSON IP-344 10.1"" SAMSUNG GALAXY TAB3 ULTRA ŞEFFAF EKRAN KORUYUCU"
664,97,http://www.worldteknoloji.com/Products-13818-corsair-value-4gb-1333mhz-ddr3-cl9-pc-ram-cmv4gx3m1a1333c9.html,CORSAIR Value 4GB 1333Mhz DDR3 CL9 Pc Ram CMV4GX3M1A1333C9,94,Bilgisayar Bileşenleri > Bellekler > CORSAIR
665,22,http://www.dijitall.com/store/ProductDetails.aspx?productid=233493,"INCA Kablosuz,Nano Alıcılı,3B+1,1600 DPI Optik Mouse,Beyaz IWM-221RSK",278,Bilgisayar > Klavye & Mouse
666,65,http://www.buroteknik.com/asus-rt-n10e-150-mbps-4-port-wireless-n-router-ez-wps-access-point_147692.html,"ASUS RT-N10E, 150 Mbps, 4 Port, Wireless-N Router, EZ WPS, Access Point",213,Bilgisayar Tablet Yazıcı > Modemler ve Ağ Ürünleri > Access Point ve Router
667,142,http://www.deposhop.com/urun/zalman-cnps11x-performa-intel/amd-cpu-sogutucu,Zalman CNPS11X Performa Intel/AMD CPU Soğutucu,203,Bilgisayar Bileşenleri > Fan ve Soğutucular
668,225,http://www.hizlial.com/canon-crg-731c-mavi-toner-lbp7100c7110cmf8230cn/10305740,Canon CRG-731C Mavi Toner LBP7100C/7110C/MF8230CN,137,Bilgisayar > Yazıcı & Sarf Malzemeleri > Sarf Malzemeleri > Toner
669,212,http://www.telepanya.com/asp/product/73658/Philips-193V5LSB2-62-LED-Monitor,Philips 193V5LSB2/62 LED Monitör,156,Bilgisayarlar > Monitörler > LED Monitörler > PHILIPS
670,50,http://www.bizdehesapli.com/casio-dj-220d-w-dh-cn-desk-type-urun-DJ-220D,CASIO DJ-220D-W-DH(CN) DESK TYPE,218,Kırtasiye/Ofis > Ofis Makineleri > Hesap Makineleri > CASIO DJ-220D-W-DH(CN) DESK TYPE
671,26,http://www.extraucuzluk.com/urun/s-link-sl-hv56-hdmi-to-vga-cevirici_278168.aspx?CatId=6105,S-LINK SL-HV56 HDMI TO VGA ÇEVİRİCİ,263,Bilgisayar > Bilgisayar Bileşenleri > Tüketim Malzemeleri > Çevirici Kartlar
672,45,http://www.buroteknik.com/brother-lc47c-dcp110c-dcp310cnm-mfc215c-mfc640cw-1840c-modelleri-icin-mavi-murekkep-kartus_11247.html,Brother LC-47C MFC-3240C MFC-620CN MFC-820CN Mavi Kartuş,59,Toner Kartuş Şerit > Kartuş
673,37,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=563416,Canon Cli-526Bk Mürekkep Kartuş,180,Bilgisayar > Sarf Malzemeler > Kartuş
674,71,http://www.gold.com.tr/hattrick-ab-100-mekik-aleti_u,Hattrick AB-100 Mekik Aleti,162,Spor&Outdoor > Fitness - Kondisyon
675,241,http://www.hizlial.com/cooler-master-rs-550-silent-pro-gold-80plus-guc-kaynagi-rs-550-80gaj3-eu/10539029,Cooler Master RS 550 Silent Pro Gold 80PLUS Güç Kaynağı (RS-550-80GAJ3-EU),268,Bilgisayar > Bilgisayar Bileşenleri > Power Supply
