id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
564,134,http://www.webdenal.com/logitech-g230-981-000540_632992.html,G230 Kablolu Oyuncu Kulaklığı 981-000540,212,Fotoğraf / Elektronik > Kulaklık > Tam Boy Kulaklık
565,69,http://www.hizlial.com/creative-sbs-a120-21-siyah-9-watt-rms-hoparlor/10249424,Creative SBS A120 2.1 Siyah 9 Watt RMS Hoparlör,25,Bilgisayar > Çevre Birimleri > Hoparlörler
566,8,"http://www.mediamarkt.com.tr/mcs/product/SANDISK-Cruzer-Switch-8-GB-USB-Bellek-SDCZ52-08G-B35,103452,504972,1155849.html?langId=-14",SANDISK Cruzer Switch 8 GB USB Bellek SDCZ52-08G-B35,191,Bilgisayar > Hafıza & Depolama Ürünleri > USB Bellekler
567,200,http://www.vatanbilgisayar.com/goldmaster-ranger-plus-fullhd-uydu-alicisi-hdmi-usb.html,"GOLDMASTER RANGER PLUS FULLHD UYDU ALICISI, HDMI, USB",53,Tüketici Elektroniği > Uydu Sistemleri > Receiver > GOLDMASTER
568,40,http://www.vatanbilgisayar.com/ep-br380bbegww-galaxy-gear2-sarj-unitesi.html,EP-BR380BBEGWW GALAXY GEAR2 ŞARJ ÜNİTESİ,238,Aksesuar Ürünleri > Piller ve Şarj Aletleri > Telefon Şarj Aletleri > SAMSUNG
569,6,http://www.bilisimport.com/frisby-fcr-40p-usb-baglantili-external-4-in-1-hafiza-kart-okuyucu,FRISBY FCR-40P Usb Bağlantılı External 4 in 1 Hafıza Kart Okuyucu,187,OEM & Çevre Birimleri > Kart Okuyucular
570,22,http://www.bilisimport.com/snopy-sg-650-usb-siyah-joystick,Snopy SG-650 USB Siyah Joystick,269,Hobi / Oyun / Müzik > Aksesuarlar > Joypad
571,444,http://www.deposhop.com/urun/asus-me176cx-1b008a-1.33ghz-8gb-ips-7-tablet,Asus ME176CX-1B008A 1.33Ghz 8GB IPS 7 Tablet,186,Bilgisayarlar > Tablet
572,47,http://www.netsiparis.com/airties-2411-air-300mbps-11n-kablosuz-usb-adaptor,AIRTIES 2411 AIR 300MBPS 11N KABLOSUZ USB ADAPTOR,80,Bilgisayar > Bilgisayar Yan Ürünleri > Network Ürünleri > Ethernet Kart Kablosuz > Airties
573,981,http://www.bilisimport.com/gskill-f4-2666c16q-16grb-ripjaws4-mavi-ddr4-2666mhz-cl16-16gb-4x4gb-quad-16-16-16-36-1.2v,GSKILL F4-2666C16Q-16GRB Ripjaws4 Mavi DDR4-2666Mhz CL16 16GB (4X4GB) QUAD (16-16-16-36) 1.2V,251,OEM & Çevre Birimleri > Bellek (Ram) > Masaüstü Pc Bellekleri
574,899,http://www.teknosa.com/urunler/135176102/nikon-coolpix-p510-gumus-dijital-fotograf-makinesi,NIKON COOLPIX P510 GÜMÜŞ DİJİTAL FOTOĞRAF MAKİNESİ,132,FOTOĞRAF &AMP; VİDEO KAMERA > KOMPAKT FOTOĞRAF MAKİNESİ
575,9,http://www.buroteknik.com/sandisk-sdcz52-008g-b35-usb-bellek-fiyati_60982.html,Sandisk 8 GB USB 2.0 Switch Bellek 17-6 MB-s SDCZ52-008G-B35,191,Bilgisayar Tablet Yazıcı > Veri Depolama / Yedekleme > USB Bellekler
576,1699,http://www.birnumaram.com/LG-42LB670V_152161.html,LG 42LB670V Led Televizyon,70,Televizyon
577,73,http://www.gold.com.tr/logitech-mk240-kablosuz-set-920-005789-klavye-mouse-set_u,Logitech MK240 Kablosuz Set 920-005789 Klavye Mouse Set,179,Bilgisayar > Çevre Birimleri > Klavye Mouse Set
578,112,http://www.eksenbilgisayar.com/urun/corsair-value-select--cmv4gx3m1a1333c9--4-gb-ddr3-1333mhz-cl9.aspx,CORSAIR Value Select (CMV4GX3M1A1333C9) 4 GB DDR3-1333MHz CL9,94,Bilgisayar Bileşenleri > Bellek > Masaüstü
579,482,http://www.ucuzlukcu.com/urunler/corsair-force-gs-240gb-ssd-disk-cssd-f240gbgs-bk-awyxq/,Corsair Force GS 240GB SSD Disk (CSSD-F240GBGS-BK),197,Bilgisayar > Bilgisayar Bileşenleri (O.E.M) > SSD (Solid State Drive)
580,500,http://www.buroteknik.com/corsair-force-gs-240-gb-ssd-disk-cssd-f240gbgs-bk_155427.html,Corsair Force GS 240 GB SSD Disk CSSD-F240GBGS-BK,197,Bilgisayar Tablet Yazıcı > Veri Depolama / Yedekleme > Harddisk ve SSD
581,330,http://www.bizdehesapli.com/asus-me176cx-1b008a-memo-pad-intel-atom-z3745-1-86ghz-1gb-8gb-7inc-android-4-4-kitkat-beyaz-urun-ME176CX-1B008A,"ASUS ME176CX-1B008A Memo Pad intel ATOM Z3745 1.86GHz 1GB 8GB 7"" ANDROID 4.4 KitKat Beyaz",186,"Bilgisayar > Bilgisayarlar > Tablet Pcler > ASUS ME176CX-1B008A Memo Pad intel ATOM Z3745 1.86GHz 1GB 8GB 7"" ANDROID 4.4 KitKat Beyaz"
582,213,http://www.trdukkan.com/Products-17335-philips-185-193v5lsb2-62-5ms-analog-led-monitor-parlak-siyah.html,PHILIPS 18.5 193V5LSB2/62 5Ms Analog Led Monitör Parlak Siyah,156,Bilgisayar Bileşenleri > Monitörler > PHILIPS
583,281,http://www.vatanbilgisayar.com/sl-uh30-usb-30-hdmi-cevirici.html,SL-UH30 USB 3.0 HDMI ÇEVİRİCİ,41,Aksesuar Ürünleri > Bağlantı Cihazları ve Çeviriciler > Çeviriciler > S-LINK
584,59,http://www.teknosa.com/urunler/110271279/goldmaster-cab-539-hdmi-kablo-5-metre-altin-uclu-h,"GOLDMASTER CAB-539 HDMI KABLO (5 METRE),ALTIN UÇLU -HIGH SPEED -3D- 1080P-FERRIT FILTRE",276,SES VE GÖRÜNTÜ > KABLO > KABLOLAR
585,81,http://www.teknobiyotik.com/network/kablosuz-ag-adaptorleri/airties-air-2411-300mbps-kablosuz-usb-adaptor.html,Airties AIR-2411 300Mbps Kablosuz USB Adaptör,80,Kablosuz Ağ Adaptör
586,1182,http://www.webdenal.com/artronic-optimum-l-3kva_597646.html,"Optımum-l-3kva 3kva, Lcd Ekran, 15 Pc 5 Dk, On-lıne Ups",114,Bilgisayar Ürünleri > Çevre Birimleri > Kesintisiz Güç Kaynağı
587,2899,"http://www.hemensepet.com/U281115,32,apple-iphone-6-plus-16-gb-cep-telefonu-distributor-garantili-cep-telefonu-apple-iphone.htm",Apple İphone 6 Plus 16 GB Cep Telefonu (Distribütör Garantili),48,Cep Telefonu ve Aksesuarları > Cep Telefonu
588,54,"http://www.istanbulbilisim.com.tr/energizer-lcaehusyippk2-lightning-usb-1m-pembe-data-sarj-fiyati,141645.html",Energizer LCAEHUSYIPPK2 LIGHTNING Usb 1m Pembe Data + Şarj kablosu,270,Piller ve Şarj Aletleri > Energizer
589,167,"http://www.istanbulbilisim.com.tr/cooler-master-rr-t812-24pk-r2-intel-amd-tpc-812-v2-cpu-fan-fiyati,141727.html",Cooler Master RR-T812-24PK-R2 İntel/Amd TPC-812 V2 CPU Fan,189,Soğutucu(Fan) > Cooler Master
590,9,http://www.bizdeuygun.com/N7100-Ekran-Koruyucu_105639.html,Samsung Galaxy Note 2 Ekran Koruyucu,22,Telefon > Aksesuarlar
591,200,http://www.bizdehesapli.com/samsung-18-5inc-s19c150f-siyah-led-monitor-urun-S19C150F,"SAMSUNG 18,5"" S19C150F SIYAH LED MONITOR",272,"Bilgisayar > Çevre Birimleri > Monitörler > SAMSUNG 18,5"" S19C150F SIYAH LED MONITOR"
592,1399,"http://www.mediamarkt.com.tr/mcs/product/CANON-EOS-600D-18-55mm-DC-Lens-Kit--Dijital-SLR-Fotoğraf-Makinesi,103452,465685,1064745.html?langId=-14",CANON EOS 600D 18-55mm DC Lens Kit Dijital SLR Fotoğraf Makinesi,260,Foto & Kamera > Fotoğraf Makineleri > SLR Profesyonel Makineler
593,365,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=102071,Microsoft Office 2011 for Mac English Kutu Home & Student GZA-00277,64,Yazılım > Ofis - Uygulama Yazılımları
594,111,http://www.gold.com.tr/hp-c4906ae-940xl-siyah-kartus_u,Hp C4906AE 940XL Siyah Kartuş - HP Officejet Pro 8000 / HP Officejet Pro 8500,172,Bilgisayar > Sarf Malzemeler > Mürekkep - Kartuş
595,1041,http://www.vatanbilgisayar.com/viewsonic-27-vg2732m-genis-ekran-led-monitor.html,"VIEWSONIC 27"" VG2732m GENİŞ EKRAN LED MONİTÖR",274,OEM Ürünleri > Monitörler > Geniş Ekran > VIEWSONIC
596,40,http://www.vatanbilgisayar.com/philips-shl3000bl_00-kafa-bantli-kulaklik-mavi.html,PHILIPS SHL3000BL/00 KAFA BANTLI KULAKLIK MAVİ,266,Aksesuar Ürünleri > Kulaklık ve Mikrofon > HeadSet Kulaklık > PHILIPS
597,75,http://www.vatanbilgisayar.com/serit-ml5720_90.html,Şerit ML5720/90 44173405,105,Tüketim Malzemeleri > Matris Yazıcı Şeritleri > OKI
598,2259,http://www.buroteknik.com/en-ucuz-nikon-d7100-18-105mm-fiyati-ozellikleri_92925.html,"Nikon D7000 + 18-105mm VR Lens Kit 16.2 MP 3"" LCD Profesyonel DSLR Fotoğraf Makinesi",242,Fotoğraf Makinesi ve Lens > DSLR Fotoğraf Makineleri
599,755,http://www.dijitall.com/sony-d2302-xperia-m2-cep-telefonu,Sony D2302 Xperia M2 Cep Telefonu (Resmi İthalat),38,Telefon > Cep Telefonu
600,1037,http://www.exa.com.tr/samsung/tablet_pc/samsung_galaxy-513-23120.html,"Samsung Galaxy Tab S T800 10.5"" WiFi Beyaz",112,Bilgisayar > Tablet Pc
601,43,http://www.ereyon.com.tr/urun/philips-shl3000bl-00-basbantli-kulaklik.aspx,Philips SHL3000BL/00 Başbantlı Kulaklık,266,Bilgisayar > Çevre Birimleri > Kulaklık & Mikrofon
602,20,"http://www.istanbulbilisim.com.tr/oral-b-eb20-2-braun-agiz-bakim-urunleri-en-ucuz-fiyati,64675.html",Braun Oral-B EB20-2 Precision Clean Diş Fırçası Yedeği,33,Ağız Bakım Ürünleri > BRAUN
603,119,http://www.buroteknik.com/brother-lc77xlbk-mfj-j6710dw-modeli-icin-siyah-murekkep_22412.html,Brother LC77XLBK MFC-J6510DW MFC-J6910DW Yüksek Verimli Siyah Kartuş,275,Toner Kartuş Şerit > Kartuş
604,1751,http://www.pcdepo.com/samsung-galaxy-alpha-g850-32gb-cep-telefonu-beyaz,Samsung Galaxy Alpha G850 32GB Cep Telefonu - Beyaz,9,Samsung Galaxy Alpha G850 32GB Cep Telefonu - Beyaz
605,2890,http://www.ucuzlukcu.com/urunler/iphone-6-plus-16gb-gumus-apple-turkiye-garantili-tqids/,Iphone 6 Plus 16GB Gümüş - Apple Türkiye Garantili,48,Telefon > Akıllı Telefonlar
606,44,http://www.vatanbilgisayar.com/cats110k-tablet-pc-kilifi-10-siyah.html,"CA.TS110K TABLET PC KILIFI 10"" (SİYAH)",229,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > CASE LOGIC
607,70,"http://www.istanbulbilisim.com.tr/crea-a120-creative-hoparlor-speaker-en-ucuz-fiyatlari,64981.html","Creative CREA-A120 / 9W RMS, 2+1,Ahşap Subwoofer Speaker (Siyah)",25,Hoparlör (speaker) > Creative
608,667,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-367286&Samsung-SL-C460W-Wi-Fi-Renkli-Lazer-FotTarYaz-A4,Samsung SL-C460W Wi-Fi Renkli Lazer Fot/Tar/Yaz-A4,244,Bilgisayar >  Yazıcılar >  Laser
609,94,https://www.tuslagelsin.com/index.php?route=product/product&product_id=1206,AirTies Air 2411 300mbps 11N Kablosuz USB Adaptör,80,AirTies Air 2411 300mbps 11N Kablosuz USB Adaptör
610,1399,http://www.gold.com.tr/canon-eos-600d-18-55mm-dc-lens-dslr-fotograf-makinesi_u,Canon Eos 600D 18-55mm DC Lens DSLR Fotoğraf Makinesi - 8 GB Hafıza Kartı + Canon Çanta HEDİYE,260,Foto&Kamera > SLR Fotoğraf Makinesi
611,999,"http://www.mediamarkt.com.tr/mcs/product/BROTHER-MFC-9140CDN-Çok-Fonksiyonlu-Renkli-Lazer-Yazıcı,103452,504962,1412725.html?langId=-14",BROTHER MFC-9140CDN Çok Fonksiyonlu Renkli Lazer Yazıcı,277,Bilgisayar > Ofis Malzemeleri > Yazıcılar
612,2649,http://www.bizdeuygun.com/Apple-iPhone-6-Plus-16GB_206169.html,Apple iPhone 6 Plus 16GB,48,Telefon
613,199,http://www.gold.com.tr/hp-deskjet-2645-ink-advantage-faks-fotokopi-tarayici-yazici-d4h22c_u,HP Deskjet 2645 Ink Advantage Faks/Fotokopi/Tarayıcı/Yazıcı D4H22C,40,Bilgisayar > Yazıcı > Çok İşlevli Mürekkep Püskürtmeli
614,166,http://www.trdukkan.com/Products-18125-asus-xonar-ds-71-kanal-pci-ses-karti.html,ASUS Xonar DS 7.1 Kanal Pci Ses Kartı,79,Bilgisayar Bileşenleri > Ses Kartları > ASUS
615,35,http://www.vatanbilgisayar.com/hm121908-6li-akim-korumali-priz-beyaz-2m.html,HM.121908 6'LI AKIM KORUMALI PRİZ (BEYAZ) 2M,51,Aksesuar Ürünleri > Prizler > Akım Koruyucu Pirizler > HAMA
616,111,http://www.kliksa.com/urun/canon-cli-521-cmy/900107711,Canon CLI-521 CMY,190,Bilgisayar > Yazıcılar > Kartuş-Toner-Drum
617,200,http://www.pcdepo.com/seagate-stdr1000200-2-5-1tb-backup-plus-usb-3-0-siyah,Seagate STDR1000200 2.5 1TB Backup Plus USB 3.0 Siyah,116,Seagate STDR1000200 2.5 1TB Backup Plus USB 3.0 Siyah
618,261,http://www.extraucuzluk.com/urun/fakir-rh-12-halojenli-12-dilim-yagli-radyator_297015.aspx?CatId=5654,Fakir RH-12 Halojenli 12 Dilim Yağlı Radyatör,183,Isıtma & Soğutma > Isıtıcılar
619,207,http://www.ucuzlukcu.com/urunler/cooler-master-rr-t812-24pk-r2-intel-amd-tpc-812-v2-cpu-fan-evgfj/,Cooler Master RR-T812-24PK-R2 İntel/Amd TPC-812 V2 CPU Fan,189,Bilgisayar > Sarf Malzemeleri > Soğutucu ve Fanlar > Fanlar
620,39,http://www.gold.com.tr/s-link-slx-304-hdmi-m-m-10m-hdmi-kablo_u,S-link SLX-304 HDMI M/M 10m HDMI Kablo - Altın Uçlu 24K + Kor.Kılıf 1.4 Ver. 3D,192,Elektronik > Televizyon > TV Aksesuarları > Kablo - Sarf Malzemeler
621,144,http://www.bilisimport.com/pc-battlefield-4-premium-edition,PC BATTLEFIELD 4 PREMIUM EDITION,97,Hobi / Oyun / Müzik > Oyunlar > PC Oyunları
622,29,http://www.vatanbilgisayar.com/lcaechaa15-hdmi-to-hdmi-kablo-15m.html,LCAECHAA15 HDMI TO HDMI KABLO 1.5M,281,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > ENERGIZER
623,12,http://www.vatanbilgisayar.com/flim-s-galaxy-s3-koruyucu-kilif--seffaf.html,FLİM-S GALAXY S3 KORUYUCU KILIF- (ŞEFFAF),199,Aksesuar Ürünleri > Çantalar ve Kılıflar > Telefon Kılıfları > GGMM
624,363,https://www.tuslagelsin.com/index.php?route=product/product&product_id=740,Cooler Master 550W RS550-80GAJ3-EU Güç Kaynağı,268,Cooler Master 550W RS550-80GAJ3-EU Güç Kaynağı
625,44,http://www.hizlial.com/philips-shl300000-kafa-bantli-siyah-kulaklik/10227139,Philips SHL3000/00 Kafa Bantlı Siyah Kulaklık,266,Bilgisayar > Çevre Birimleri > Kulaklık
626,149,http://www.vatanbilgisayar.com/ipod-shuffle-2-gb-purple.html,APPLE iPod shuffle 2 GB Purple MD777TZ/A,184,Tüketici Elektroniği > MP3 Çalar > Mp3 > APPLE
627,1821,http://www.kapiteslim.com/urun/sony-xperia-z2-fiyati.aspx,Sony Xperia Z2 Cep Telefonu,93,Cep Telefonu > Sony Ericsson
628,50,http://www.vatanbilgisayar.com/x360-medal-of-honor-warfighter.html,X360 MEDAL OF HONOR WARFIGHTER,62,Yazılım > Oyunlar > Xbox > ARAL
629,47,http://www.bedavacim.com.tr/Fakir-Stima-Buharli-utu-Fakir-Garantili-_13974.html,Fakir Stima Buharlı Ütü (Fakir Garantili),241,Ev Aletleri > Ütüler
630,514,http://www.extraucuzluk.com/urun/tefal-gv8930-pro-express-total-auto-control-buhar-jeneratoru-utu_298191.aspx?CatId=5561,Tefal GV8930 Pro Express Total Auto Control Buhar Jeneratörü Ütü,178,Küçük Ev Aletleri > Ütüler
631,155,http://www.vatanbilgisayar.com/cnps11x-performa-lga775_1155_1156_1366_2011--am2_am2-_am3-islemci-sogutucu.html,ZALMAN CNPS11X PERFORMA 775/1155/1156/1366/2011&AM2/AM2+/AM3 İŞLEMCİ SOĞUTUCU,203,OEM Ürünleri > Soğutma Sistemleri > İşlemci > ZALMAN
632,11,http://www.gold.com.tr/marumi-52-mm-low-uv-filtre-m023_u,Marumi 52 mm LOW UV Filtre M023,206,Foto&Kamera > Objektif Aksesuarları
633,1847,http://www.dijitall.com/apple-mac-mini-ci5-2.6ghz-8gb-1tb-intel-iris-graphics-os-x-yosemite-mgen2tu-a,APPLE Mac Mini Ci5 2.6GHz 8GB 1TB Intel Iris Graphics OS X Yosemite MGEN2TU-A,29,Bilgisayar > Masaüstü
634,1679,http://www.gold.com.tr/ipad-air-2-64-gb-mh182tu-a-wifi-gold-tablet-pc_u,iPad Air 2 64 GB MH182TU/A Wifi Gold Tablet PC - Yılın Son Fırsatını Kaçırmayın!,246,Bilgisayar > Bilgisayarlar > Tablet PC
635,634,http://www.netsiparis.com/tefal-gv8930-pro-express-buhar-jeneratorlu-utu,Tefal GV8930 Pro Express Buhar Jeneratörlü Ütü,178,Beyaz Eşya/Mutfak > Ev Ürünleri > Buharlı Ütü > Tefal
636,2099,http://www.teknosa.com/urunler/110180525/lg-pw700-bluetooth-led-projektor,LG PW700 BLUETOOTH LED PROJEKTOR,247,SES VE GÖRÜNTÜ > PROJEKTÖR > PROJEKTÖRLER
637,235,http://www.enhesapliyiz.com/fakir-rh-12-yagli-radyator,FAKİR RH-12 YAĞLI RADYATÖR,183,Isıtma ve Sogutma > yağlı radyatör
638,20,http://www.vatanbilgisayar.com/f3y02bf1m-hdmi-kablo.html,F3Y02bf1M HDMI KABLO,96,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > BELKIN
639,150,http://www.dijitall.com/logitech--g230-gaming-siyah-kulaklik-mikrofonlu-981-000540,LOGITECH G230 GAMING SIYAH KULAKLIK MİKROFONLU 981-000540,212,Müzik Seti - Mp3 - Radyo > Kulaklık & Mikrofon
640,101,http://www.teknolojiankara.com/Products-7799-hp-c4906a-940xl-siyah-murekkep-kartus-officejet-pro-8000-8500-modeli.html,"HP C4906A 940XL Siyah Mürekkep Kartuş OfficeJet Pro 8000, 8500 Modeli",172,Tüketim Ürünleri > Mürekkepli Yazıcı Kartuşları > HP
641,9,http://www.teknosa.com/urunler/125043083/skypal-sa-c2f-hdmi-micro-hdmi-adaptoru,SKYPAL SA-C2F HDMI - MICRO HDMI ADAPTÖRÜ,108,BİLGİSAYAR > AKSESUAR > NOTEBOOK AKSESUARI
642,65,http://www.vatanbilgisayar.com/no26xl-siyah-kartus-xp-600_xp-700_xp-800.html,NO:26XL Siyah Kartuş XP-600/XP-700/XP-800 C13T26214020,85,Tüketim Malzemeleri > Kartuş > EPSON
643,78,http://www.exa.com.tr/creative/hoparlorler/creative_a120-362-12994.html,Creative A120 2+1 Speaker Siyah (9W),25,Çevre Birimleri > Hoparlörler
644,238,http://www.eksenbilgisayar.com/urun/philips-193v5lsb2-62-185-1366x768-5ms-siyah-led-monitor.aspx,"PHILIPS 193V5LSB2-62 18.5"" 1366x768 5ms Siyah LED Monitör",156,Çevre Birimler > Monitör
645,158,http://www.vatanbilgisayar.com/tpc-812-v2-lga-775_1156_1155_1366_2011-am3_fm1_fm2-islemci-sogutucusu.html,COOLER MASTER TPC-812 V2 775/1156/1155/1366/2011&AM3/FM1/FM2 İŞLEMCİ SOĞUTUCUSU RR-T812-24PK-R2,189,OEM Ürünleri > Soğutma Sistemleri > İşlemci > COOLER MASTER
646,93,http://www.vatanbilgisayar.com/edifier-aurora-2-1-notebook-speaker-pembe.html,EDIFIER AURORA 2+1 NOTEBOOK SPEAKER PEMBE AURORA-PP,220,Çevre Birimleri > Hoparlör Speaker > 2+1 > EDIFIER
647,227,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-360611&Philips-GC486037-Azur-Buharli-Utu-,Philips GC4860/37 Azur Buharlı Ütü,145,Ev Elektroniği >  Elektrikli Ev Aletleri >  Ütüler
648,124,http://www.teknosa.com/urunler/125180347/hp-c4906ae-940xl-siyah-kartus,HP C4906AE 940XL SİYAH KARTUŞ,172,BİLGİSAYAR > SARF MALZEMELERİ > TONER & KARTUŞ
649,316,http://www.vatanbilgisayar.com/office-mac-home-student-2011-english-middle-east-em-dvd.html,Office Mac Home Student 2011 English Middle East EM DVD GZA-00277,64,Yazılım > Ofis Uygulamaları > Kutulu > MICROSOFT
650,317,http://www.trdukkan.com/Products-25829-asus-tablet-me176cx-1b008a-atom-z3745-186-ghz-1gb-8gb-7-ips-lcd-blt-roid-44-cift-cam-beyaz.html,ASUS Tablet ME176CX 1B008A Atom Z3745 1.86 GHz 1GB 8GB 7 IPS Lcd Blt Android 4.4 Çift Cam Beyaz,186,Kişisel Bilgisayarlar > Taşınabilir Bilgisayarlar > ASUS
651,135,http://www.hizlial.com/kingston-4gb-hyperx-savage-red-1600mhz-ddr3-cl9-ram-hx316c9sr4/10537031,Kingston 4GB Hyperx Savage Red 1600MHz DDR3 CL9 Ram (HX316C9SR/4),146,Bilgisayar > Bilgisayar Bileşenleri > Ram (Hafıza)
652,16,http://www.hizlial.com/addison-hdd-130-mavi-25-hdd-kilifi/10426628,Addison HDD-130 Mavi 2.5 Hdd Kılıfı,4,Bilgisayar > Bilgisayar Aksesuarlar > Çantalar
653,218,http://www.vatanbilgisayar.com/philips-185-193v5lsb2_62-genis-ekran-led-monitor.html,"PHILIPS 18.5"" 193V5LSB2/62 GENİŞ EKRAN LED MONİTÖR 193V5LSB2/62",156,OEM Ürünleri > Monitörler > Geniş Ekran > PHILIPS
654,993,http://www.buroteknik.com/brother-mfc-9140cdn-renkli-lazer-yazici-fiyati-ozellikleri_133351.html,Brother MFC-9140CDN Çok Fonksiyonlu Renkli A4 Lazer Yazıcı,277,Bilgisayar Tablet Yazıcı > Yazıcı
655,37,http://www.webdenal.com/s-link-slx-179_235976.html,Slx-179 15 Metre Monitör Pc Arası Vga Data Kablo M/m,102,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Ses ve Görüntü Kabloları
656,285,http://www.teknobiyotik.com/cevre-birimleri/ses-ve-goruntu-urunleri/kulaklik-mikrofon-headset/creative-sound-blaster-evo-usb-boyun-bantli-gurultu-engelleyici-ozellikli-mikrofonlu-kulaklik.html,Creative SOUND BLASTER EVO USB Boyun Bantlı Gürültü Engelleyici Özellikli Mikrofonlu Kulaklık,282,Ses - Görüntü Ürünleri > Kulaklık
657,239,"http://www.mediamarkt.com.tr/mcs/product/FAKIR-RF-9-Turbo-2300W-Fanlı-9-Dilim-Yağlı-Radyatör,103452,465756,1500719.html?langId=-14",FAKIR RF 9 Turbo 2300W Fanlı 9 Dilim Yağlı Radyatör,227,Ev Aletleri & Yaşam > Isıtma & Soğutma > Infrared Isıtıcılar
658,39,http://www.hizlial.com/muvit-thingel-iphone-6-kilifi-pembe/10558653,Muvit Thingel iPhone 6 Kılıfı Pembe,12,Telefon > Cep Telefonu Aksesuarları > iPhone Aksesuarları
659,18,http://www.vatanbilgisayar.com/inca-iwm-221rsk-fascia-wireless-nano-optik-mouse--kirmizi_siyah.html,INCA IWM-221RSK FASCIA WIRELESS NANO OPTİK MOUSE - KIRMIZI/SİYAH,278,OEM Ürünleri > Mouse > Notebook Mouse > INCA
660,16,http://www.bilisimport.com/s-link-slx-971-usb2.0-3m-gold-kilifli-yazici-kablosu,S-link SLX-971 Usb2.0 3m Gold Kılıflı Yazıcı Kablosu,14,Aksesuar & Sarf Malz. > Kablolar > USB Kabloları
661,45,http://www.eksenbilgisayar.com/urun/microsoft-wireless-mobile-mouse-3000--2ef-00003--nano-usb-siyah.aspx,MICROSOFT Wireless Mobile Mouse 3000 Nano USB Siyah 2EF-00003,133,Çevre Birimler > Mouse
662,34,http://www.buroteknik.com/brother-lc37c-mfc235c-mfc260c-dcp135c-dcp150c-modelleri-icin-mavi-murekkep-kartus_11248.html,Brother LC-37C DCP-135C MFC-235C MFC-260C DCP-150C Mavi Kartuş,54,Toner Kartuş Şerit > Kartuş
663,253,http://www.bilisimport.com/philips-203v5lsb2-62---20-g.-parlak-siyah--5ms,"PHILIPS 203V5LSB2-62 20"" G. PARLAK SIYAH 5MS",31,OEM & Çevre Birimleri > Monitörler
664,640,"http://www.istanbulbilisim.com.tr/samsung-sl-c460w-cok-fonksiyonlu-renkli-lazer-yazici-a4-fiyati,118805.html",Samsung SL-C460W Çok Fonksiyonlu Renkli Lazer Yazıcı (A4),244,Lazer Yazıcı > SAMSUNG
665,37,http://www.worldteknoloji.com/Products-12511-everest-tk-5-42--55-lcd-led-slim-duvar-aski-aparati.html,EVEREST TK-5 42 - 55 LCD-LED SLIM Duvar Askı Aparatı,165,Tüketici Elektroniği > Televizyonlar > EVEREST
666,1207,http://www.webdenal.com/canon-mf6140dn_665857.html,"Mf6140dn Laser Yaz,tar,foto,fax,dadf",18,Bilgisayar Ürünleri > Yazıcı/Tarayıcı > Çok Fonksiyonlu Lazer
667,37,"http://www.istanbulbilisim.com.tr/hp-933xl-mavi-murekkep-kartusu-cn054a-fiyati,120255.html",HP 933XL Mavi Mürekkep Kartuşu - CN054A,20,Mürekkep Kartuşları > HP
668,49,http://www.gold.com.tr/addison-smg-tab3-03-10-1inc-samsung-galaxy-tab3-gri-tablet-pc-kilifi_u,Addison SMG-TAB3-03 10.1inc Samsung Galaxy Tab3 Gri Tablet Pc Kılıfı,280,Bilgisayar > Bilgisayar Aksesuarları > Tablet Aksesuarları
669,208,"http://www.nasabilgisayar.com/Canon-CRG-731M-Toner-Kartus-Kirmizi,PR-7435205.html",Canon CRG-731M Toner Kartuş Kırmızı,233,Baskı Ürünleri > Aksesuar ve Sarf > Toner
670,318,http://www.worldteknoloji.com/Products-28279-airties-air5750-1600mbps-4-port-ethernet-kablosuz-ethernet-usb-adsl2-vdsl2-ttnet-fiber-firewall-modem-bittorent-destegi.html,AIRTIES AIR5750 1600Mbps 4 Port Ethernet Kablosuz-Ethernet-Usb ADSL2/VDSL2/TTNET FİBER Firewall Modem BitTorent Desteği,76,Bilgisayar Bileşenleri > Adsl / Kablonet Modemler > AIRTIES
671,66,http://www.buroteknik.com/airties-air-2411-300mbps-11n-kablosuz-usb-adaptor_65693.html,AirTies AIR-2411 300 Mbps 11N Kablosuz USB Adaptör,80,Bilgisayar Tablet Yazıcı > Modemler ve Ağ Ürünleri > Wireless Adaptör
672,955,http://www.trdukkan.com/Products-27105-samsung-t800-190ghz-3gb-16gb-105-distribitor-beyaz.html,Samsung T800 1.90GHz 3GB 16GB 10.5 Distribitör Beyaz,112,Kişisel Bilgisayarlar > Taşınabilir Bilgisayarlar > Samsung
